,dwell,car,2,child,age,5,6,religion,8,9,10,11,12,13
15554,0,0,3,2,18,0,0,1,0,0,39,1,10,0
15555,0,2,2,1,37,1,0,1,0,0,43,1,36,0
15556,1,1,0,0,33,0,1,0,0,3,19,1,43,1
15557,1,0,4,2,37,1,1,0,0,0,41,1,47,0
15558,0,1,3,0,10,0,0,0,0,1,43,1,20,0
15559,1,0,0,0,34,0,0,0,0,0,47,1,26,0
15560,1,0,2,1,25,0,0,1,0,1,47,1,35,0
15561,1,1,3,2,19,0,0,1,0,1,59,1,29,1
15562,1,0,4,3,31,1,0,1,0,1,39,1,41,0
15563,0,1,3,2,33,0,0,1,0,0,59,1,25,1
15564,0,0,3,2,24,0,0,1,0,1,49,1,34,0
15565,0,1,2,1,31,0,0,1,0,0,39,1,41,0
15566,0,0,3,2,17,1,0,1,0,1,59,1,22,0
15567,0,1,4,3,42,1,0,1,0,0,9,1,32,0
15568,0,0,3,0,8,0,0,1,0,1,32,1,18,0
15569,0,2,3,2,31,0,0,1,0,2,39,1,37,1
15570,0,2,6,5,32,0,0,1,0,0,47,1,42,0
15571,1,0,2,1,23,0,0,1,0,1,39,1,20,1
15572,0,0,10,0,10,0,0,1,0,0,47,1,20,0
15573,0,0,2,1,31,0,0,1,0,1,49,1,41,1
15574,1,1,3,2,35,0,0,1,0,0,43,1,14,0
15575,1,1,3,2,25,0,0,1,0,1,39,1,10,1
15576,0,0,10,0,10,1,0,0,0,1,47,1,20,0
15577,1,1,0,0,16,0,0,0,0,0,39,1,15,1
15578,0,0,3,2,25,0,0,1,0,2,39,1,35,0
15579,0,0,5,3,36,1,0,1,0,1,39,1,46,0
15580,1,0,9,8,28,1,0,1,0,0,19,1,5,0
15581,0,0,4,0,9,1,0,0,0,1,43,1,6,0
15582,0,0,3,0,23,1,0,0,0,0,47,1,25,0
15583,0,0,3,0,23,0,0,0,0,1,44,1,22,0
15584,0,0,2,1,40,0,0,1,0,2,59,1,14,0
15585,1,1,3,2,40,1,0,1,0,0,59,1,50,0
15586,1,0,2,1,13,0,0,1,0,0,39,1,4,0
15587,1,0,1,0,33,0,0,1,0,3,59,1,15,1
15588,1,0,1,0,23,1,0,1,0,1,59,1,2,0
15589,1,0,3,2,19,1,0,1,0,0,49,1,26,0
15590,0,1,3,0,10,0,0,0,0,1,39,1,20,0
15591,0,1,0,0,46,1,1,0,0,2,39,1,35,1
15592,0,1,3,2,23,1,0,1,0,2,2,1,25,0
15593,0,1,6,2,27,0,0,1,0,0,5,1,24,0
15594,0,0,4,2,37,1,0,1,0,0,47,1,15,0
15595,0,0,3,2,17,0,0,1,0,0,49,1,11,0
15596,0,1,5,3,35,0,0,1,0,0,69,1,20,0
15597,0,0,2,1,39,1,0,1,0,1,29,1,48,0
15598,1,1,2,1,16,0,0,1,0,0,69,1,25,0
15599,1,1,1,1,37,1,1,0,0,3,39,1,47,1
15600,0,0,3,2,50,0,0,1,0,0,17,1,50,0
15601,1,0,1,0,14,0,0,1,0,1,39,1,6,1
15602,0,1,1,0,24,0,1,0,0,0,59,1,34,0
15603,0,0,2,1,56,0,0,1,0,0,29,1,47,0
15604,0,0,5,1,10,1,0,0,0,1,44,1,20,0
15605,0,0,1,1,21,1,0,0,0,1,49,1,10,0
15606,0,0,0,0,16,0,0,0,0,1,39,1,26,0
15607,0,1,3,1,46,0,0,1,0,0,39,0,14,0
15608,0,1,6,1,16,1,0,0,0,1,29,1,13,0
15609,0,0,2,1,40,1,0,1,0,0,29,1,26,0
15610,1,0,4,3,16,0,0,1,0,0,49,1,26,0
15611,0,0,1,0,42,0,0,1,0,0,64,1,52,0
15612,1,2,3,2,32,0,0,1,0,3,49,1,42,1
15613,0,2,1,0,22,0,0,1,0,2,95,1,10,1
15614,0,2,4,3,33,1,0,1,0,3,39,1,43,1
15615,0,0,2,1,44,0,0,1,0,0,39,1,54,0
15616,1,0,2,1,12,0,0,1,0,1,39,1,18,0
15617,0,0,2,0,39,0,0,0,0,0,47,1,4,0
15618,0,0,5,4,21,0,0,1,0,0,19,1,3,0
15619,0,0,3,0,12,1,0,0,0,2,24,1,22,0
15620,1,1,1,0,43,0,0,1,0,0,47,1,53,0
15621,0,0,3,0,16,0,0,0,0,3,39,1,26,1
15622,0,1,2,1,24,1,0,1,0,1,19,1,34,0
15623,0,1,6,1,51,1,0,1,0,0,23,1,61,0
15624,0,0,4,3,24,0,0,1,0,0,53,1,34,0
15625,0,1,4,3,21,1,0,1,0,1,9,1,21,0
15626,0,0,3,2,28,0,0,1,0,0,47,1,6,0
15627,0,0,2,1,16,0,0,1,0,0,39,1,26,1
15628,0,0,4,2,28,1,0,1,0,3,83,1,38,1
15629,1,0,0,0,47,0,0,0,0,2,1,1,57,1
15630,1,0,2,1,41,1,0,1,0,3,39,1,21,1
15631,0,1,3,2,42,0,0,1,1,2,39,1,22,1
15632,0,0,3,2,20,0,0,1,0,0,44,1,30,0
15633,0,0,3,0,12,0,0,0,0,0,45,1,22,0
15634,0,1,3,2,26,0,0,1,0,2,39,1,36,1
15635,0,0,3,2,23,0,0,1,0,0,14,1,33,0
15636,1,0,2,1,10,0,0,1,0,0,55,1,14,0
15637,1,0,2,1,22,0,0,1,0,2,47,1,32,1
15638,1,1,4,3,21,0,0,1,0,0,69,1,12,0
15639,0,1,5,4,35,0,0,1,0,2,39,1,25,1
15640,1,2,3,2,35,0,0,1,0,3,47,1,45,1
15641,1,1,7,0,21,0,0,0,0,1,39,1,31,0
15642,0,1,3,2,31,1,0,1,0,2,29,1,24,0
15643,0,0,0,0,14,0,0,0,0,2,47,1,4,0
15644,1,0,3,2,24,1,0,1,0,0,19,1,0,0
15645,1,0,2,1,18,0,0,1,0,1,47,1,28,0
15646,1,0,2,1,30,0,0,1,0,2,62,0,35,1
15647,0,1,2,1,53,0,0,1,0,0,49,1,14,0
15648,0,1,4,3,29,1,0,1,0,2,29,1,20,0
15649,0,0,0,0,27,0,0,0,0,3,42,1,37,1
15650,0,0,5,0,21,0,1,0,0,2,39,1,20,0
15651,0,1,5,2,28,0,0,1,0,0,45,1,38,0
15652,0,0,0,0,35,0,1,0,0,2,39,1,6,0
15653,1,1,1,0,9,1,0,1,0,1,45,1,19,0
15654,1,0,2,1,17,0,0,1,0,1,83,1,26,0
15655,0,0,3,3,40,1,1,0,0,0,27,0,36,0
15656,0,1,3,2,16,1,0,1,0,3,19,1,22,0
15657,0,0,4,3,64,0,0,1,0,0,59,1,30,0
15658,0,0,4,3,20,0,0,1,0,0,39,1,30,0
15659,1,0,2,0,18,0,0,0,0,0,43,1,9,0
15660,0,1,4,0,36,1,1,0,0,0,47,1,46,0
15661,1,0,2,1,27,0,0,1,0,0,59,1,37,0
15662,0,0,3,2,25,0,0,1,0,0,71,1,12,0
15663,0,0,0,0,65,0,1,0,0,0,39,1,29,0
15664,1,0,2,1,27,1,0,1,0,2,19,1,11,0
15665,0,0,2,1,47,1,0,1,0,0,59,1,18,0
15666,0,0,3,3,31,1,1,0,0,0,44,1,41,0
15667,0,1,3,2,34,0,0,1,0,1,47,1,40,1
15668,1,1,4,3,28,1,0,1,0,2,39,1,20,1
15669,0,0,1,0,58,0,0,1,0,0,47,1,22,0
15670,0,2,2,0,37,0,0,0,0,3,19,1,47,0
15671,0,0,5,2,18,0,0,1,0,0,43,1,28,0
15672,0,0,2,1,25,0,0,1,0,1,43,1,14,0
15673,0,0,1,0,47,1,0,1,0,0,9,1,57,0
15674,0,0,1,0,52,1,0,1,0,1,43,1,30,0
15675,0,0,1,0,22,1,0,1,0,1,49,1,32,0
15676,0,0,4,3,22,1,0,1,0,0,7,1,32,0
15677,0,1,3,2,39,1,0,1,0,1,39,1,49,0
15678,1,1,4,3,39,0,0,1,0,3,39,1,49,1
15679,1,0,1,1,43,1,0,0,0,2,49,1,25,0
15680,0,0,2,0,22,1,0,0,0,1,39,1,23,0
15681,0,2,3,2,34,0,0,1,0,2,39,1,44,1
15682,0,0,4,2,26,0,0,1,0,0,47,1,10,0
15683,0,0,3,0,3,1,0,0,0,1,25,1,13,0
15684,0,0,3,2,20,1,0,1,0,0,43,1,20,0
15685,0,0,1,0,26,1,0,1,0,0,39,1,25,0
15686,0,1,5,4,26,0,0,1,0,0,29,1,16,0
15687,1,0,3,2,35,1,0,1,0,3,44,1,10,1
15688,1,0,3,2,27,0,0,1,0,0,59,1,30,0
15689,1,1,4,0,5,0,0,0,0,1,49,1,10,0
15690,0,0,6,5,42,0,0,1,0,0,47,1,34,0
15691,0,0,2,2,17,1,1,0,0,1,39,1,27,0
15692,0,1,4,3,20,1,0,1,0,1,47,1,6,0
15693,0,1,8,0,16,0,0,0,0,0,47,1,20,0
15694,0,0,3,2,40,0,0,1,0,0,43,1,24,0
15695,0,0,2,0,21,0,0,0,0,1,39,1,10,0
15696,1,2,3,0,14,1,0,0,0,1,47,1,10,0
15697,0,0,0,0,57,1,1,0,0,1,39,1,67,0
15698,1,0,7,3,40,1,0,1,0,1,47,0,40,0
15699,1,0,3,2,23,0,0,1,0,0,49,1,27,0
15700,1,0,0,0,55,1,0,0,0,0,59,1,38,0
15701,0,2,6,5,42,0,0,1,0,0,39,1,11,0
15702,0,1,2,0,46,1,1,0,0,0,59,1,56,0
15703,1,2,3,2,39,0,0,1,0,0,49,1,48,1
15704,0,1,3,2,38,0,0,1,0,0,79,1,28,1
15705,0,1,1,0,16,1,0,1,0,2,19,1,26,1
15706,1,1,1,0,24,0,0,1,0,3,43,1,1,1
15707,1,0,3,2,20,1,0,1,0,0,59,1,25,0
15708,1,1,0,0,29,0,0,0,0,0,83,0,39,0
15709,0,0,10,1,13,0,0,1,0,0,23,1,23,0
15710,0,1,3,2,25,1,0,1,0,3,19,1,15,1
15711,0,0,3,1,15,1,0,0,0,2,39,1,2,0
15712,0,1,2,0,66,0,0,1,0,0,27,0,76,0
15713,0,0,5,0,6,1,0,0,0,1,32,1,16,0
15714,0,0,9,8,23,0,0,1,0,0,39,1,20,0
15715,1,0,3,2,27,1,0,0,0,1,67,1,37,0
15716,0,0,5,4,33,0,0,1,0,0,71,1,22,1
15717,0,0,5,4,26,1,0,1,0,0,59,1,36,0
15718,0,0,5,4,24,0,0,1,0,0,49,1,34,1
15719,1,0,7,4,41,1,1,0,0,0,39,1,51,0
15720,0,1,2,1,28,0,0,1,1,2,39,1,3,0
15721,0,0,1,1,49,1,1,0,0,0,59,1,59,0
15722,0,0,3,2,14,0,0,1,0,1,29,1,2,0
15723,0,1,3,2,24,0,0,1,0,0,43,1,34,0
15724,0,0,5,4,32,1,0,1,0,1,39,1,42,0
15725,1,0,3,2,31,0,0,1,0,2,49,1,37,1
15726,1,1,2,1,29,0,0,1,0,3,47,1,39,1
15727,1,0,0,0,56,0,0,0,0,0,55,1,66,0
15728,0,2,1,0,20,1,0,1,0,3,39,1,27,1
15729,0,1,3,2,38,0,0,1,0,1,47,1,45,1
15730,0,0,2,1,39,0,0,1,0,0,69,1,7,1
15731,0,0,4,3,34,0,0,1,0,1,69,1,20,0
15732,0,0,5,4,22,0,0,1,0,0,59,1,32,0
15733,1,0,1,0,71,0,0,1,0,0,55,1,40,0
15734,0,0,4,0,8,0,0,0,0,1,47,1,18,0
15735,0,0,2,1,17,0,0,1,0,1,47,1,27,1
15736,0,2,3,2,35,1,0,1,0,3,28,1,45,0
15737,0,1,5,2,17,0,0,1,1,2,19,1,4,1
15738,0,0,2,1,15,1,0,0,0,0,9,1,25,0
15739,0,0,3,2,41,0,0,1,0,0,23,0,51,0
15740,0,1,2,1,33,0,0,1,0,1,47,1,17,0
15741,0,0,1,1,23,1,0,0,0,0,34,1,18,0
15742,1,0,1,0,23,1,0,0,0,0,29,1,33,0
15743,0,0,2,1,21,0,0,1,0,3,39,1,2,1
15744,0,0,3,1,49,0,0,1,0,0,15,1,59,0
15745,0,0,4,3,26,0,0,1,0,1,69,1,36,1
15746,1,0,3,2,10,0,0,1,0,0,44,1,20,0
15747,0,3,2,1,34,0,0,1,0,1,39,1,25,1
15748,0,0,3,0,29,1,0,0,0,2,65,1,4,1
15749,0,2,2,0,35,1,0,1,0,3,39,1,24,1
15750,0,0,3,2,21,0,0,1,0,0,44,1,0,0
15751,0,0,3,0,33,1,0,1,0,0,47,1,43,0
15752,0,1,3,2,48,0,0,1,0,1,53,1,30,1
15753,0,0,4,2,36,0,0,1,0,0,34,1,46,0
15754,1,1,2,1,41,0,0,1,0,3,49,1,51,1
15755,1,1,1,0,3,0,0,0,0,1,19,1,13,0
15756,0,1,4,1,17,0,0,1,0,0,59,1,27,0
15757,0,1,1,0,28,0,0,1,0,1,59,1,30,1
15758,1,0,2,0,11,0,0,0,0,2,47,1,2,1
15759,0,0,3,2,21,1,0,1,0,2,29,1,21,0
15760,0,0,7,6,37,0,0,1,0,0,49,1,47,0
15761,0,1,2,1,30,0,0,1,0,0,83,0,20,1
15762,1,1,4,3,25,1,0,1,0,1,54,1,7,0
15763,1,0,1,0,23,1,0,1,0,0,43,1,24,0
15764,0,1,2,1,28,0,0,1,0,2,67,1,38,1
15765,0,1,4,3,27,0,0,1,0,1,39,1,6,1
15766,0,0,0,0,60,0,1,0,0,0,69,1,42,0
15767,0,0,4,4,38,1,1,0,0,1,35,1,28,1
15768,1,0,5,4,19,0,0,1,0,0,43,1,14,0
15769,1,0,4,3,33,0,0,1,0,0,47,1,43,0
15770,1,0,4,2,29,0,0,1,0,0,95,1,20,1
15771,0,1,0,0,45,1,1,0,0,0,35,1,55,1
15772,0,1,2,1,40,0,0,1,0,0,49,1,49,0
15773,0,0,4,1,21,0,0,0,0,1,47,1,10,0
15774,1,0,4,0,12,0,0,0,0,2,51,1,1,1
15775,0,0,4,3,25,0,0,1,0,1,53,1,35,0
15776,1,1,1,1,27,1,1,0,0,2,43,1,37,1
15777,0,0,7,1,16,0,0,1,0,0,51,1,26,0
15778,1,0,2,2,41,1,1,0,0,0,39,1,20,0
15779,0,0,4,0,15,0,0,0,0,0,59,1,15,0
15780,0,2,3,3,34,1,0,0,0,1,44,1,39,0
15781,0,1,1,0,38,1,0,1,0,1,47,1,38,0
15782,1,2,5,4,49,1,0,1,0,0,39,1,59,0
15783,0,2,3,2,31,1,0,1,0,2,29,1,3,1
15784,1,0,4,3,21,0,0,1,0,0,59,1,2,0
15785,1,1,2,1,54,0,0,1,0,2,49,1,42,1
15786,1,0,2,1,10,1,0,1,0,0,74,1,6,0
15787,0,0,4,1,23,1,0,1,0,2,23,1,33,0
15788,0,3,6,0,31,1,0,0,0,2,65,1,22,1
15789,1,0,6,4,23,0,0,1,0,0,39,1,30,0
15790,0,0,3,2,28,1,0,1,0,1,19,1,38,0
15791,0,0,4,1,25,1,0,0,0,0,42,1,35,0
15792,0,1,2,1,51,0,0,1,0,0,47,1,61,0
15793,1,0,2,1,29,0,0,1,0,0,49,1,39,0
15794,1,0,4,3,42,0,0,1,0,2,49,1,52,1
15795,1,1,2,1,21,1,0,1,0,1,69,1,31,0
15796,1,1,3,0,20,0,0,0,0,2,39,1,4,1
15797,0,0,1,0,41,1,0,0,0,0,39,1,15,0
15798,0,1,4,3,31,0,0,1,0,0,44,1,41,0
15799,0,0,1,0,20,1,0,1,0,1,24,1,30,0
15800,0,1,2,2,38,1,1,0,0,0,23,1,40,0
15801,0,0,5,4,34,0,0,1,0,0,47,1,44,0
15802,0,1,4,3,24,0,0,1,0,0,39,1,13,0
15803,0,0,2,1,30,0,0,1,0,0,39,1,40,0
15804,0,0,0,0,40,0,1,0,0,2,39,1,50,0
15805,0,0,3,2,41,0,0,1,0,1,43,1,51,1
15806,1,0,4,3,17,0,0,1,0,0,62,1,27,0
15807,1,0,7,3,38,1,0,1,0,0,47,1,44,0
15808,0,0,5,4,20,0,0,1,0,0,44,1,25,0
15809,0,0,1,0,42,0,0,1,0,0,59,1,3,0
15810,0,1,2,1,52,0,0,1,1,1,39,1,45,1
15811,0,0,4,3,23,1,0,1,0,1,47,1,33,0
15812,1,0,4,1,40,0,0,1,0,0,71,1,50,1
15813,0,0,10,9,31,1,0,1,0,0,39,1,15,0
15814,0,0,6,5,28,0,0,1,0,2,39,1,38,0
15815,0,0,1,0,48,1,0,1,0,0,39,1,58,0
15816,0,0,2,1,18,1,0,1,0,2,39,1,10,0
15817,0,0,1,0,10,0,0,1,0,1,39,1,5,0
15818,1,0,1,1,40,1,0,0,0,0,43,1,33,0
15819,0,0,2,1,30,0,0,1,0,0,27,1,40,0
15820,1,0,1,0,25,0,0,1,0,0,89,1,35,0
15821,0,0,1,0,51,1,1,0,0,0,59,1,61,1
15822,1,0,1,0,20,0,0,0,0,0,34,1,12,0
15823,0,0,4,3,30,0,0,1,0,2,65,1,40,1
15824,0,0,8,2,20,1,0,0,0,0,39,1,19,0
15825,0,0,2,1,19,0,0,1,0,1,43,1,24,0
15826,1,1,3,0,13,0,0,0,0,2,34,1,23,0
15827,0,0,4,3,56,0,0,1,0,0,71,1,40,1
15828,1,0,7,6,34,0,0,1,0,0,49,1,44,0
15829,0,1,4,3,28,0,0,1,0,1,59,1,38,1
15830,1,1,3,0,11,1,0,0,0,2,39,1,21,0
15831,0,0,3,2,15,0,0,1,0,0,47,1,25,0
15832,1,1,3,2,29,0,0,1,0,1,77,1,38,1
15833,0,1,2,1,31,0,0,1,0,1,47,1,14,0
15834,0,3,3,2,42,0,0,1,0,1,47,1,52,1
15835,1,1,1,0,28,0,0,1,1,3,49,1,2,1
15836,0,3,2,1,51,0,0,1,0,0,39,1,31,1
15837,0,0,1,0,54,0,0,1,0,0,65,1,64,0
15838,0,1,4,3,36,1,0,1,0,0,29,1,32,0
15839,0,0,8,1,15,1,0,1,0,1,59,1,11,0
15840,0,0,4,3,15,1,0,0,0,0,97,1,25,0
15841,0,1,0,0,41,1,1,0,0,0,59,1,51,0
15842,1,0,2,2,58,1,1,0,0,0,23,1,64,0
15843,0,0,6,0,12,0,0,1,0,2,3,1,17,0
15844,0,0,4,3,26,0,0,1,0,0,71,1,10,0
15845,1,0,6,3,24,0,0,1,0,0,39,1,34,0
15846,0,1,3,2,28,0,0,1,0,2,29,1,17,1
15847,0,0,4,3,35,0,0,1,0,0,43,1,24,0
15848,1,0,4,3,27,0,0,1,0,0,43,1,14,1
15849,0,0,6,5,44,0,0,1,0,0,39,1,54,0
15850,0,1,4,3,35,0,0,1,0,1,62,1,16,0
15851,1,0,2,0,14,0,0,0,0,1,39,1,24,0
15852,0,0,1,1,24,1,0,0,0,2,59,1,6,0
15853,1,0,2,1,20,0,0,1,0,0,69,1,15,0
15854,0,1,2,1,22,1,0,1,0,3,29,1,27,0
15855,0,1,1,0,39,1,0,1,0,1,14,1,28,1
15856,0,0,3,0,14,0,0,0,0,2,71,1,20,0
15857,0,0,4,3,44,0,0,1,0,0,39,1,54,0
15858,0,1,1,0,49,0,0,1,0,0,34,1,37,0
15859,0,1,5,4,28,0,0,1,0,0,71,1,25,1
15860,1,1,3,1,34,0,0,1,0,0,39,1,23,0
15861,1,0,2,0,11,0,0,1,0,1,55,1,21,1
15862,1,1,2,1,16,0,0,1,0,1,59,1,6,0
15863,0,0,8,3,48,1,0,0,0,0,35,1,30,0
15864,0,1,5,3,39,1,0,1,0,0,65,1,32,0
15865,0,0,3,2,26,1,0,1,0,0,59,1,36,0
15866,1,1,2,2,36,1,1,0,0,1,69,1,34,1
15867,1,0,4,3,22,0,0,1,0,0,53,1,15,0
15868,0,2,2,1,26,0,0,1,0,3,39,1,20,1
15869,0,0,3,2,28,0,0,1,0,0,44,1,34,0
15870,0,0,0,0,27,0,0,0,0,0,47,1,15,0
15871,1,0,3,2,19,1,0,1,0,0,19,1,4,0
15872,1,1,3,1,37,0,0,1,0,0,59,1,47,1
15873,0,0,7,2,60,0,0,1,0,0,69,1,70,0
15874,0,0,4,0,11,0,0,0,0,2,35,1,21,0
15875,0,0,6,6,31,1,1,0,0,0,39,1,41,0
15876,1,1,2,0,14,0,0,0,0,0,44,1,2,0
15877,0,0,2,1,13,0,0,1,0,0,34,1,23,0
15878,0,0,3,2,32,0,0,1,0,1,71,1,19,1
15879,0,0,6,5,22,0,0,1,0,0,4,1,20,0
15880,0,0,5,0,13,0,0,1,0,0,39,1,23,0
15881,0,0,3,0,12,0,0,1,0,0,39,1,22,0
15882,0,1,4,3,42,0,0,1,0,0,43,1,13,1
15883,0,0,11,8,51,0,0,1,0,0,47,1,61,0
15884,1,0,5,5,13,0,0,0,0,0,44,1,2,0
15885,0,1,3,2,27,0,0,1,0,3,47,1,37,1
15886,0,0,2,1,47,0,1,0,0,0,49,1,1,0
15887,0,0,0,0,33,1,0,0,0,2,43,1,12,0
15888,0,1,3,2,29,0,0,1,0,0,47,1,38,0
15889,0,1,3,2,25,1,0,1,0,2,19,1,35,1
15890,1,1,2,1,40,0,0,1,0,0,59,1,50,1
15891,0,0,0,0,61,1,1,0,0,0,44,1,71,0
15892,0,0,3,0,10,0,0,0,0,0,84,1,20,0
15893,0,2,5,0,23,1,0,0,0,3,24,1,33,1
15894,0,0,0,0,57,1,0,0,0,0,19,1,67,0
15895,0,0,2,1,32,1,1,0,0,3,39,1,42,0
15896,1,1,3,2,49,0,0,1,0,0,44,1,40,0
15897,0,0,6,4,40,0,0,1,0,0,41,1,50,0
15898,0,0,5,4,32,0,0,1,0,0,39,1,20,0
15899,0,0,4,3,43,0,0,1,0,0,39,1,28,1
15900,0,1,2,1,16,0,0,1,0,0,39,1,10,0
15901,0,0,7,6,40,0,0,1,0,0,19,1,3,0
15902,1,0,3,2,30,1,0,1,0,0,39,1,40,0
15903,0,0,8,5,35,0,0,1,0,0,39,1,40,0
15904,1,0,0,0,23,0,0,0,0,1,47,1,33,0
15905,0,0,10,4,67,0,0,1,0,0,39,1,77,0
15906,0,0,1,0,26,1,1,0,0,0,39,1,36,0
15907,1,1,2,1,27,1,0,1,0,3,24,1,37,1
15908,1,0,6,5,35,0,0,1,0,0,39,1,14,0
15909,1,0,2,1,17,0,0,1,0,0,59,1,11,0
15910,0,3,4,3,43,0,0,1,0,2,29,1,53,1
15911,0,0,4,3,56,0,0,1,0,0,47,1,66,0
15912,0,0,0,0,26,0,1,0,0,1,47,1,20,0
15913,0,0,3,3,39,1,1,0,0,0,39,0,49,0
15914,0,0,4,3,18,1,0,1,0,1,39,1,24,0
15915,1,0,5,4,52,0,0,1,0,0,69,1,62,0
15916,0,0,3,3,31,1,1,0,0,0,47,1,41,0
15917,1,0,4,0,23,1,0,0,0,2,39,1,33,1
15918,1,0,2,1,18,0,0,1,0,0,44,1,25,0
15919,0,0,5,3,51,0,0,1,0,0,44,1,61,1
15920,0,1,3,2,42,0,0,1,0,0,69,1,8,0
15921,0,0,3,2,25,1,0,1,0,1,39,1,5,0
15922,0,1,1,0,16,0,0,0,0,2,69,1,26,1
15923,1,0,1,0,30,0,0,1,0,0,43,1,7,0
15924,1,0,3,2,14,0,0,1,0,0,54,1,22,0
15925,0,0,2,1,36,0,0,1,0,0,43,1,46,0
15926,0,0,4,0,6,0,0,0,0,0,49,1,2,0
15927,0,0,4,3,39,0,1,0,0,0,39,1,45,1
15928,0,0,6,0,10,1,0,0,0,2,43,1,17,0
15929,0,1,6,4,46,0,0,1,0,0,43,0,56,0
15930,0,2,4,3,32,0,0,1,0,0,43,1,42,1
15931,0,0,1,0,13,0,0,1,0,1,47,1,7,0
15932,0,0,10,8,38,0,0,1,0,0,53,1,37,0
15933,0,0,5,2,40,0,0,1,0,0,59,1,50,0
15934,1,0,4,1,12,1,0,1,0,1,59,1,22,0
15935,0,0,5,0,13,0,0,0,0,2,71,1,23,1
15936,1,0,4,2,34,0,0,1,0,1,49,1,0,0
15937,0,0,3,0,33,0,1,0,0,0,43,1,30,0
15938,1,0,7,0,11,1,0,0,0,1,39,1,19,0
15939,0,0,2,0,28,0,1,0,0,0,39,1,38,0
15940,0,2,2,1,40,1,0,1,0,2,59,1,28,1
15941,1,0,4,0,7,0,0,0,0,1,21,1,0,0
15942,0,1,3,2,29,0,0,1,0,2,39,1,39,1
15943,0,0,3,2,22,0,0,1,0,0,47,1,14,0
15944,1,1,2,1,38,1,0,1,0,2,79,1,8,0
15945,0,1,2,1,38,1,0,1,0,2,39,1,30,1
15946,1,1,3,2,34,0,0,1,0,1,59,1,6,1
15947,0,2,3,2,32,0,0,1,0,2,67,1,42,1
15948,0,0,5,3,21,0,0,1,0,0,39,0,31,0
15949,0,0,1,0,17,1,0,0,0,2,47,1,2,0
15950,0,3,3,0,25,1,0,0,0,2,17,1,35,1
15951,0,0,3,2,22,0,0,1,0,0,47,1,32,0
15952,0,0,5,4,42,0,0,1,0,0,47,1,20,0
15953,1,1,2,1,10,0,0,1,0,0,55,1,20,0
15954,1,0,3,1,13,1,0,1,0,2,55,1,23,0
15955,0,0,6,0,16,1,0,0,0,2,34,1,26,0
15956,1,0,3,2,12,0,0,1,0,0,43,1,22,0
15957,0,0,0,0,31,0,0,0,0,0,47,1,41,0
15958,0,1,2,1,13,1,0,1,0,2,39,1,23,0
15959,0,0,1,0,24,0,0,1,0,2,39,1,34,0
15960,0,0,5,0,7,0,0,0,0,1,41,1,9,0
15961,1,1,2,1,14,0,0,1,0,2,44,1,3,0
15962,0,2,4,0,13,0,0,0,0,2,45,1,11,0
15963,0,0,4,3,44,0,0,1,0,0,39,0,54,0
15964,1,0,1,0,33,0,0,0,0,0,59,1,37,0
15965,1,0,2,1,17,0,0,1,0,1,83,1,27,0
15966,0,0,9,8,37,1,0,0,0,0,9,1,47,0
15967,0,1,3,2,22,1,0,1,0,3,19,1,11,0
15968,1,1,3,2,17,1,0,1,0,0,43,1,11,0
15969,0,0,3,2,32,0,0,1,0,0,69,1,33,1
15970,0,0,4,3,10,1,0,1,0,0,24,1,20,0
15971,0,1,6,0,11,0,0,0,0,1,47,1,11,0
15972,0,0,0,0,47,1,1,0,0,0,9,1,57,0
15973,1,0,5,0,11,0,0,1,0,0,47,1,21,0
15974,0,1,1,0,18,0,0,1,0,2,59,1,24,0
15975,0,0,0,0,35,1,1,0,0,0,47,0,20,0
15976,1,1,5,0,20,0,0,0,0,0,59,1,30,0
15977,0,0,3,2,34,0,0,1,0,0,49,1,14,0
15978,0,0,2,1,15,0,0,1,0,0,79,1,5,1
15979,1,0,2,1,17,0,0,1,0,2,7,1,0,0
15980,1,0,0,0,32,0,1,0,0,0,43,1,42,0
15981,1,1,4,0,11,1,0,0,0,2,19,1,8,1
15982,0,0,1,1,26,1,0,0,0,1,59,1,36,0
15983,0,2,7,0,15,0,0,0,0,0,55,1,25,0
15984,0,0,4,1,55,0,1,0,0,1,47,1,65,0
15985,1,2,3,2,28,0,0,1,0,3,79,1,38,1
15986,1,1,4,3,29,0,0,1,0,0,98,1,39,1
15987,1,0,2,0,13,0,0,1,0,1,39,1,0,0
15988,0,0,4,0,22,1,0,0,0,0,39,1,32,0
15989,0,1,0,0,30,0,0,0,0,1,39,1,40,0
15990,0,0,5,1,78,0,0,1,0,0,24,1,35,0
15991,0,0,4,3,28,0,0,1,0,2,35,1,38,0
15992,0,1,1,0,52,0,1,0,0,2,39,1,62,1
15993,0,0,7,3,45,1,0,1,0,0,39,1,55,0
15994,1,1,6,0,3,0,0,0,0,0,19,1,13,0
15995,1,1,3,0,8,1,0,0,0,1,55,1,18,0
15996,1,2,2,1,23,0,0,1,0,3,39,1,24,1
15997,0,1,1,0,24,0,0,1,0,3,29,1,34,1
15998,0,0,3,2,18,0,0,1,0,1,39,1,4,0
15999,1,1,4,0,9,1,0,0,0,0,55,1,0,0
16000,0,1,2,0,8,0,0,0,0,0,59,1,18,0
16001,0,1,4,3,27,1,0,1,0,0,47,1,37,0
16002,1,0,5,4,39,0,0,1,0,1,69,1,20,0
16003,0,0,2,1,33,0,0,1,0,0,53,1,43,0
